"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2025-01-05 02:02:42+08:00",2.0,680.92,0.01,11.48,17.88,1.42,18.99,24.48,3.83,120.8117,14.8419,"2025-01-05 02:02:42.616597+08:00","Malolos"
"2025-01-05 02:02:43+08:00",5.0,2323.15,23.47,54.15,0.01,42.44,81.83,103.24,24.57,121.0409,14.5832,"2025-01-05 02:02:43.864581+08:00","Mandaluyong City"
"2025-01-05 02:02:46+08:00",1.0,333.79,0.06,5.18,9.21,1.85,8.61,10.14,3.42,123.9333,10.3333,"2025-01-05 02:02:46.401286+08:00","Mandaue City"
"2025-01-05 02:02:47+08:00",2.0,614.17,0.0,10.63,24.68,2.53,15.47,21.5,4.81,120.9822,14.6042,"2025-01-05 02:02:47.812867+08:00","Manila"
"2025-01-05 02:02:50+08:00",3.0,587.46,0.01,11.82,17.17,2.38,26.98,29.17,24.83,124.2928,7.9986,"2025-01-05 02:02:50.130627+08:00","Marawi"
"2025-01-05 02:02:51+08:00",1.0,188.59,0.0,1.71,40.05,0.66,0.66,0.77,0.06,125.4708,9.7339,"2025-01-05 02:02:51.395407+08:00","Mati"
"2025-01-05 02:02:53+08:00",2.0,614.17,0.0,10.63,24.68,2.53,15.47,21.5,4.81,120.9608,14.7369,"2025-01-05 02:02:53.880677+08:00","Meycauayan"
"2025-01-05 02:02:55+08:00",2.0,607.49,0.0,9.85,26.82,1.03,17.56,21.05,4.88,120.9031,15.7161,"2025-01-05 02:02:55.440838+08:00","Muñoz"
"2025-01-05 02:02:57+08:00",1.0,193.6,0.0,0.68,27.9,6.14,2.87,3.5,0.41,123.1814,13.6192,"2025-01-05 02:02:57.914692+08:00","Naga"
"2025-01-05 02:02:59+08:00",2.0,614.17,0.0,10.63,24.68,2.53,15.47,21.5,4.81,120.95,14.6667,"2025-01-05 02:02:59.908038+08:00","Navotas"
"2025-01-05 02:03:01+08:00",1.0,353.81,0.0,3.04,32.54,0.65,6.81,8.17,1.22,120.2828,14.8292,"2025-01-05 02:03:01.562208+08:00","Olongapo"
"2025-01-05 02:03:02+08:00",1.0,340.46,0.15,3.38,5.1,0.45,8.18,9.54,2.28,124.6075,11.0064,"2025-01-05 02:03:03.058679+08:00","Ormoc"
"2025-01-05 02:03:05+08:00",1.0,190.26,0.0,0.46,45.06,0.12,0.51,0.55,0.1,123.8044,8.4858,"2025-01-05 02:03:05.175011+08:00","Oroquieta"
"2025-01-05 02:03:07+08:00",1.0,213.62,0.0,1.35,22.35,0.22,2.21,2.67,1.05,123.8333,8.15,"2025-01-05 02:03:07.811429+08:00","Ozamiz City"
"2025-01-05 02:03:10+08:00",2.0,447.27,0.01,7.37,9.84,1.46,16.1,18.21,17.23,123.437,7.8257,"2025-01-05 02:03:10.256110+08:00","Pagadian"
"2025-01-05 02:03:12+08:00",2.0,607.49,0.07,10.8,13.05,1.22,16.03,17.89,5.64,121.0833,15.55,"2025-01-05 02:03:12.401198+08:00","Palayan City"
"2025-01-05 02:03:14+08:00",1.0,223.64,0.03,1.78,6.71,0.26,2.57,3.34,0.96,125.6842,7.3081,"2025-01-05 02:03:14.677158+08:00","Panabo"
"2025-01-05 02:03:16+08:00",5.0,2323.15,23.47,54.15,0.01,42.44,81.83,103.24,24.57,121.0175,14.4816,"2025-01-05 02:03:16.182704+08:00","Paranaque City"
"2025-01-05 02:03:17+08:00",5.0,2323.15,23.47,54.15,0.01,42.44,81.83,103.24,24.57,121.065,14.587,"2025-01-05 02:03:17.831861+08:00","Pasig"
"2025-01-05 02:03:19+08:00",1.0,216.96,0.0,1.31,18.77,0.48,5.78,6.19,0.62,118.7333,9.7333,"2025-01-05 02:03:19.825875+08:00","Puerto Princesa City"
"2025-01-05 02:03:22+08:00",2.0,694.28,0.0,18.51,26.82,6.44,19.14,26.89,3.9,121.0333,14.6333,"2025-01-05 02:03:22.455815+08:00","Quezon City"
"2025-01-05 02:03:24+08:00",2.0,270.37,0.0,0.9,74.39,0.1,3.66,3.98,0.64,121.6201,17.1189,"2025-01-05 02:03:24.796423+08:00","Roxas"
"2025-01-05 02:03:26+08:00",1.0,208.62,0.0,0.8,41.49,0.37,2.85,3.12,0.11,123.4242,10.9447,"2025-01-05 02:03:26.317090+08:00","Sagay"
"2025-01-05 02:03:28+08:00",1.0,390.53,0.0,4.54,42.92,1.65,7.76,9.67,1.31,120.5431,14.7678,"2025-01-05 02:03:28.158860+08:00","Samal"
"2025-01-05 02:03:29+08:00",2.0,627.52,0.01,12.17,17.7,1.25,17.25,19.95,4.12,120.8931,15.5448,"2025-01-05 02:03:30.042269+08:00","San Carlos"
"2025-01-05 02:03:32+08:00",1.0,303.75,0.0,2.01,42.92,1.18,5.6,5.96,1.6,120.3166,16.6159,"2025-01-05 02:03:32.703023+08:00","San Fernando"
"2025-01-05 02:03:35+08:00",1.0,290.39,0.0,1.84,39.34,0.2,4.42,4.93,1.22,121.8712,17.8927,"2025-01-05 02:03:35.136856+08:00","San Jose"
"2025-01-05 02:03:37+08:00",1.0,357.15,0.0,3.3,43.99,0.78,6.12,7.78,2.53,121.0453,14.8139,"2025-01-05 02:03:37.367594+08:00","San Jose del Monte"
"2025-01-05 02:03:38+08:00",2.0,287.06,0.0,1.11,75.1,0.14,2.15,2.36,1.09,120.4583,17.7422,"2025-01-05 02:03:39.073146+08:00","San Juan"
"2025-01-05 02:03:40+08:00",2.0,674.25,0.0,15.25,28.61,2.65,15.44,20.11,3.55,120.6197,14.9696,"2025-01-05 02:03:40.854953+08:00","San Pablo"
"2025-01-05 02:03:42+08:00",2.0,307.08,0.0,2.1,60.08,0.23,4.71,5.18,1.41,121.8833,17.2,"2025-01-05 02:03:42.111985+08:00","San Pedro"
"2025-01-05 02:03:44+08:00",2.0,627.52,0.01,12.17,17.7,1.25,17.25,19.95,4.12,120.9378,15.4238,"2025-01-05 02:03:44.405133+08:00","Santa Rosa"
"2025-01-05 02:03:46+08:00",2.0,263.69,0.0,0.63,73.67,0.13,2.18,2.28,0.66,120.4449,17.2939,"2025-01-05 02:03:47.029536+08:00","Santiago"
"2025-01-05 02:03:49+08:00",2.0,273.71,0.0,0.91,73.67,0.1,3.66,4.01,0.59,121.7645,17.3997,"2025-01-05 02:03:49.102213+08:00","Santo Tomas"
"2025-01-05 02:03:50+08:00",1.0,213.62,0.0,1.08,38.27,1.52,6.28,6.82,0.13,122.9667,10.8,"2025-01-05 02:03:51.063158+08:00","Silay City"
"2025-01-05 02:03:52+08:00",2.0,370.5,0.0,3.9,47.21,0.94,17.24,18.02,2.47,122.4042,9.7519,"2025-01-05 02:03:52.548790+08:00","Sipalay"
"2025-01-05 02:03:53+08:00",1.0,188.59,0.0,1.71,40.05,0.66,0.66,0.77,0.06,125.5,9.75,"2025-01-05 02:03:53.760412+08:00","Surigao City"
"2025-01-05 02:03:55+08:00",1.0,216.96,0.0,2.55,26.46,10.73,5.05,6.37,3.01,123.7336,13.3586,"2025-01-05 02:03:55.595460+08:00","Tabaco"
"2025-01-05 02:03:58+08:00",1.0,273.71,0.0,1.0,56.51,0.09,3.63,3.82,0.52,121.4443,17.4189,"2025-01-05 02:03:58.662538+08:00","Tabuk"
"2025-01-05 02:04:00+08:00",1.0,200.27,0.03,1.52,9.48,0.26,2.17,3.2,1.31,125.0,11.25,"2025-01-05 02:04:00.681635+08:00","Tacloban City"
"2025-01-05 02:04:03+08:00",3.0,814.44,0.52,13.02,2.08,1.25,28.45,31.65,10.77,124.6764,6.6925,"2025-01-05 02:04:03.124248+08:00","Tacurong"
"2025-01-05 02:04:05+08:00",2.0,337.12,0.0,7.97,61.51,8.7,9.16,12.75,1.71,120.9337,14.1059,"2025-01-05 02:04:05.410945+08:00","Tagaytay City"
"2025-01-05 02:04:06+08:00",5.0,2323.15,23.47,54.15,0.01,42.44,81.83,103.24,24.57,121.0792,14.5243,"2025-01-05 02:04:06.743501+08:00","Taguig"
"2025-01-05 02:04:08+08:00",1.0,190.26,0.0,0.83,19.85,0.18,1.19,1.65,0.63,122.9226,14.1343,"2025-01-05 02:04:08.564827+08:00","Talisay"
"2025-01-05 02:04:10+08:00",2.0,300.41,0.0,5.66,64.37,6.8,5.98,8.86,1.55,121.1498,14.0863,"2025-01-05 02:04:10.840503+08:00","Tanauan"
"2025-01-05 02:04:12+08:00",1.0,226.97,0.0,1.65,28.25,0.34,1.35,1.81,2.34,126.1986,9.0783,"2025-01-05 02:04:12.526413+08:00","Tandag"
"2025-01-05 02:04:14+08:00",1.0,213.62,0.0,1.08,38.27,1.52,6.28,6.82,0.13,122.9306,10.6339,"2025-01-05 02:04:14.625326+08:00","Tangub"
"2025-01-05 02:04:16+08:00",1.0,243.66,0.0,1.82,47.92,0.47,9.65,10.1,1.08,123.1583,9.5153,"2025-01-05 02:04:16.640083+08:00","Tanjay"
"2025-01-05 02:04:18+08:00",2.0,687.6,0.01,12.0,22.89,1.16,20.49,24.01,7.28,120.5986,15.4889,"2025-01-05 02:04:19.003466+08:00","Tarlac City"
"2025-01-05 02:04:21+08:00",2.0,267.03,0.0,1.29,65.09,1.24,3.67,4.47,0.48,121.5911,14.0289,"2025-01-05 02:04:21.427257+08:00","Tayabas"
"2025-01-05 02:04:23+08:00",1.0,223.64,0.0,1.41,36.84,0.7,2.49,3.18,1.05,123.6333,10.3833,"2025-01-05 02:04:24.018033+08:00","Toledo City"
"2025-01-05 02:04:25+08:00",1.0,293.73,0.0,1.71,53.64,0.18,4.37,4.81,1.08,121.7269,17.6131,"2025-01-05 02:04:25.405466+08:00","Tuguegarao"
"2025-01-05 02:04:26+08:00",4.0,1348.5,1.41,30.85,1.13,3.73,53.5,59.87,12.54,120.5711,15.9761,"2025-01-05 02:04:26.726089+08:00","Urdaneta"
"2025-01-05 02:04:29+08:00",1.0,277.04,0.0,2.42,18.77,0.37,4.35,5.36,1.35,124.5725,11.1089,"2025-01-05 02:04:29.334346+08:00","Valencia"
"2025-01-05 02:04:31+08:00",2.0,614.17,0.0,10.63,24.68,2.53,15.47,21.5,4.81,120.9667,14.7,"2025-01-05 02:04:31.684168+08:00","Valenzuela"
"2025-01-05 02:04:33+08:00",1.0,201.94,0.0,0.57,38.62,1.43,5.22,5.52,0.0,123.0778,10.9,"2025-01-05 02:04:33.771868+08:00","Victorias"
"2025-01-05 02:04:36+08:00",2.0,277.04,0.0,0.63,81.54,0.1,1.69,1.86,0.55,120.3869,17.5747,"2025-01-05 02:04:36.289606+08:00","Vigan"
"2025-01-05 02:04:37+08:00",2.0,554.09,0.0,14.74,26.11,3.55,14.9,15.59,12.41,122.0696,6.9135,"2025-01-05 02:04:38.053096+08:00","Zamboanga City"
"2025-01-05 04:00:01+08:00",2.0,307.08,0.0,1.71,62.23,0.28,5.33,6.08,1.69,119.9811,16.1561,"2025-01-05 04:00:01.216586+08:00","Alaminos"
"2025-01-05 04:00:03+08:00",1.0,313.76,0.0,2.04,52.93,0.47,5.39,5.98,1.24,120.5833,15.15,"2025-01-05 04:00:03.276264+08:00","Angeles City"
"2025-01-05 04:00:05+08:00",2.0,290.39,0.0,1.59,62.23,0.23,4.14,4.47,1.55,121.19,15.6181,"2025-01-05 04:00:05.802549+08:00","Antipolo"
"2025-01-05 04:00:07+08:00",1.0,196.93,0.0,1.44,31.47,2.77,3.47,3.75,0.37,123.5085,12.2285,"2025-01-05 04:00:07.471195+08:00","Bacolod"
"2025-01-05 04:00:09+08:00",1.0,413.9,0.0,6.0,51.5,3.01,8.12,12.67,2.19,120.929,14.459,"2025-01-05 04:00:09.188278+08:00","Bacoor"
"2025-01-05 04:00:10+08:00",1.0,236.99,0.0,2.08,36.48,1.48,5.83,6.77,1.25,122.8333,10.5333,"2025-01-05 04:00:11.026967+08:00","Bago City"
"2025-01-05 04:00:12+08:00",1.0,407.22,0.0,4.88,30.04,1.34,9.37,10.44,5.7,120.5931,16.4164,"2025-01-05 04:00:12.673779+08:00","Baguio"
"2025-01-05 04:00:15+08:00",1.0,226.97,0.0,1.54,43.27,0.29,5.75,6.07,0.91,123.1228,9.5911,"2025-01-05 04:00:15.307182+08:00","Bais"
"2025-01-05 04:00:16+08:00",1.0,370.5,0.0,3.77,44.7,1.64,7.34,9.04,1.27,120.5361,14.6761,"2025-01-05 04:00:16.744855+08:00","Balanga"
"2025-01-05 04:00:17+08:00",2.0,260.35,0.0,0.59,85.83,0.11,1.65,1.9,0.5,120.5649,18.0554,"2025-01-05 04:00:18.043109+08:00","Batac City"
"2025-01-05 04:00:20+08:00",1.0,300.41,0.0,5.06,57.94,3.67,6.06,8.15,1.98,121.05,13.75,"2025-01-05 04:00:20.539616+08:00","Batangas City"
"2025-01-05 04:00:22+08:00",1.0,257.02,0.0,1.91,42.92,0.35,8.22,8.65,1.06,122.8011,9.3636,"2025-01-05 04:00:22.177931+08:00","Bayawan"
"2025-01-05 04:00:23+08:00",1.0,196.93,0.0,0.52,45.42,10.61,3.71,4.42,0.0,123.7135,13.4083,"2025-01-05 04:00:23.612236+08:00","Baybay"
"2025-01-05 04:00:26+08:00",1.0,206.95,0.06,3.3,1.7,0.69,5.1,5.51,1.16,125.7675,8.7561,"2025-01-05 04:00:26.095914+08:00","Bayugan"
"2025-01-05 04:00:27+08:00",1.0,387.19,0.06,9.94,6.88,0.57,6.19,7.4,2.06,125.0336,11.0725,"2025-01-05 04:00:27.974279+08:00","Bislig"
"2025-01-05 04:00:29+08:00",2.0,554.09,0.0,16.79,43.27,13.59,14.5,21.12,5.7,121.0807,14.3427,"2025-01-05 04:00:29.815250+08:00","Biñan"
"2025-01-05 04:00:31+08:00",1.0,220.3,0.0,1.35,27.54,0.29,1.77,2.69,0.55,124.0055,11.0517,"2025-01-05 04:00:31.236143+08:00","Bogo"
"2025-01-05 04:00:33+08:00",1.0,158.55,0.01,0.73,13.05,0.21,0.96,1.36,0.63,125.4319,11.6081,"2025-01-05 04:00:33.784519+08:00","Borongan"
"2025-01-05 04:00:35+08:00",1.0,213.62,0.0,1.44,14.31,0.21,3.01,3.33,0.63,125.5436,8.9492,"2025-01-05 04:00:35.126611+08:00","Butuan"
"2025-01-05 04:00:36+08:00",1.0,226.97,0.0,2.27,12.16,0.39,2.83,3.37,1.82,125.5344,9.1236,"2025-01-05 04:00:36.746909+08:00","Cabadbaran"
"2025-01-05 04:00:38+08:00",2.0,560.76,0.0,8.65,24.68,0.93,15.37,17.5,4.05,120.9667,15.4833,"2025-01-05 04:00:38.336709+08:00","Cabanatuan City"
"2025-01-05 04:00:40+08:00",2.0,554.09,0.0,16.79,43.27,13.59,14.5,21.12,5.7,121.1262,14.2726,"2025-01-05 04:00:40.461985+08:00","Cabuyao"
"2025-01-05 04:00:42+08:00",1.0,205.28,0.0,0.7,37.55,0.2,1.81,2.11,0.27,123.2856,10.9506,"2025-01-05 04:00:42.103838+08:00","Cadiz"
"2025-01-05 04:00:44+08:00",2.0,407.22,0.0,4.67,35.76,1.65,14.73,15.73,2.95,124.6472,8.4822,"2025-01-05 04:00:44.769801+08:00","Cagayan de Oro"
"2025-01-05 04:00:47+08:00",2.0,280.38,0.0,3.98,60.8,4.65,4.17,5.94,1.24,120.8133,13.9324,"2025-01-05 04:00:47.353885+08:00","Calaca"
"2025-01-05 04:00:49+08:00",2.0,554.09,0.0,16.79,43.27,13.59,14.5,21.12,5.7,121.1653,14.2117,"2025-01-05 04:00:49.235587+08:00","Calamba"
"2025-01-05 04:00:51+08:00",2.0,300.41,0.0,6.51,68.67,4.95,11.28,14.94,0.17,121.1803,13.4117,"2025-01-05 04:00:51.894756+08:00","Calapan"
"2025-01-05 04:00:53+08:00",1.0,198.6,0.02,0.98,10.73,3.61,3.97,4.69,0.4,124.6,12.0667,"2025-01-05 04:00:53.882790+08:00","Calbayog City"
"2025-01-05 04:00:55+08:00",2.0,667.57,0.0,10.71,22.53,2.27,17.89,24.27,4.75,120.9667,14.65,"2025-01-05 04:00:55.235556+08:00","Caloocan City"
"2025-01-05 04:00:56+08:00",1.0,283.72,0.0,1.31,45.06,0.23,3.93,4.22,1.46,120.4517,17.1947,"2025-01-05 04:00:56.840314+08:00","Candon"
"2025-01-05 04:00:58+08:00",3.0,654.22,0.18,17.31,8.32,2.3,28.61,30.41,23.05,123.1964,10.3864,"2025-01-05 04:00:58.753445+08:00","Canlaon"
"2025-01-05 04:00:59+08:00",1.0,337.12,0.01,5.91,14.66,1.7,9.7,12.32,4.18,123.6402,10.1061,"2025-01-05 04:00:59.945165+08:00","Carcar"
"2025-01-05 04:01:01+08:00",2.0,554.09,0.0,16.79,43.27,13.59,14.5,21.12,5.7,121.0576,14.3132,"2025-01-05 04:01:01.530032+08:00","Carmona"
"2025-01-05 04:01:02+08:00",1.0,201.94,0.0,1.1,21.64,0.35,1.77,2.47,1.2,124.8861,11.7753,"2025-01-05 04:01:02.722837+08:00","Catbalogan"
"2025-01-05 04:01:05+08:00",2.0,267.03,0.0,1.02,70.1,0.11,3.41,3.79,1.62,121.7725,16.9347,"2025-01-05 04:01:05.294430+08:00","Cauayan"
"2025-01-05 04:01:06+08:00",1.0,413.9,0.0,6.0,51.5,3.01,8.12,12.67,2.19,120.9169,14.4825,"2025-01-05 04:01:06.603972+08:00","Cavite City"
"2025-01-05 04:01:08+08:00",1.0,283.72,0.05,5.91,11.0,2.03,6.46,7.95,3.26,123.8907,10.3167,"2025-01-05 04:01:08.445889+08:00","Cebu City"
"2025-01-05 04:01:10+08:00",2.0,560.76,0.0,12.85,28.97,5.72,14.63,20.55,3.83,121.1,14.6333,"2025-01-05 04:01:10.388341+08:00","City of Marikina"
"2025-01-05 04:01:11+08:00",1.0,196.93,0.0,1.44,31.47,2.77,3.47,3.75,0.37,123.5833,12.3333,"2025-01-05 04:01:12.049406+08:00","City of Masbate"
"2025-01-05 04:01:13+08:00",2.0,377.18,0.02,5.48,17.52,1.09,11.28,12.32,3.04,122.65,11.15,"2025-01-05 04:01:13.589763+08:00","City of Passi"
"2025-01-05 04:01:15+08:00",1.0,201.94,0.0,0.85,34.33,3.43,1.7,2.28,0.85,123.9833,12.9833,"2025-01-05 04:01:15.374466+08:00","City of Sorsogon"
"2025-01-05 04:01:17+08:00",2.0,487.33,0.1,6.43,2.59,0.62,15.84,18.0,6.97,124.2464,7.2236,"2025-01-05 04:01:17.264869+08:00","Cotabato"
"2025-01-05 04:01:18+08:00",1.0,257.02,0.0,1.04,33.62,0.11,3.75,4.07,0.76,121.5047,17.7061,"2025-01-05 04:01:18.540958+08:00","Dagupan"
"2025-01-05 04:01:19+08:00",1.0,203.61,0.0,6.17,27.54,2.59,2.46,2.82,0.94,124.0272,10.5208,"2025-01-05 04:01:19.888172+08:00","Danao"
"2025-01-05 04:01:20+08:00",1.0,283.72,0.05,5.91,11.0,2.03,6.46,7.95,3.26,123.9469,10.2706,"2025-01-05 04:01:21.047997+08:00","Dapitan"
"2025-01-05 04:01:23+08:00",2.0,507.36,0.0,15.77,47.92,10.01,15.32,21.83,3.86,120.9367,14.3294,"2025-01-05 04:01:23.338893+08:00","Dasmariñas"
"2025-01-05 04:01:25+08:00",1.0,216.96,0.01,1.78,9.21,0.36,2.38,3.1,1.0,125.6128,7.0731,"2025-01-05 04:01:25.281648+08:00","Davao"
"2025-01-05 04:01:27+08:00",1.0,370.5,0.23,4.16,1.83,0.34,9.51,10.43,2.25,125.3572,6.7497,"2025-01-05 04:01:27.369121+08:00","Digos"
"2025-01-05 04:01:29+08:00",1.0,195.27,0.0,0.92,37.91,0.25,0.59,0.64,0.17,123.3414,8.5894,"2025-01-05 04:01:29.892326+08:00","Dipolog"
"2025-01-05 04:01:31+08:00",1.0,240.33,0.0,2.7,45.06,1.13,8.78,9.59,2.98,123.3081,9.3103,"2025-01-05 04:01:32.053231+08:00","Dumaguete"
"2025-01-05 04:01:34+08:00",1.0,273.71,0.0,1.84,34.69,0.34,5.6,6.09,4.31,124.5225,8.5631,"2025-01-05 04:01:34.251371+08:00","El Salvador"
"2025-01-05 04:01:35+08:00",1.0,208.62,0.0,0.91,35.05,0.25,1.46,1.83,0.27,123.4992,10.8403,"2025-01-05 04:01:35.585129+08:00","Escalante"
"2025-01-05 04:01:37+08:00",3.0,1161.58,1.87,19.88,0.89,1.54,39.74,48.78,6.71,120.9464,15.3072,"2025-01-05 04:01:37.158684+08:00","Gapan"
"2025-01-05 04:01:38+08:00",2.0,547.41,0.01,6.51,11.27,1.03,22.6,24.52,11.65,125.1717,6.1128,"2025-01-05 04:01:38.538293+08:00","General Santos"
"2025-01-05 04:01:40+08:00",2.0,507.36,0.0,15.77,47.92,10.01,15.32,21.83,3.86,120.8817,14.3869,"2025-01-05 04:01:40.916327+08:00","General Trias"
"2025-01-05 04:01:42+08:00",1.0,190.26,0.0,0.72,26.82,0.08,0.82,0.95,0.39,125.1167,8.8333,"2025-01-05 04:01:42.599228+08:00","Gingoog City"
"2025-01-05 04:01:44+08:00",2.0,560.76,0.0,14.05,16.09,1.67,22.99,25.16,11.27,122.8706,10.0989,"2025-01-05 04:01:44.793847+08:00","Himamaylan"
"2025-01-05 04:01:46+08:00",2.0,307.08,0.0,2.01,65.09,0.22,4.57,5.13,1.6,121.8892,17.1485,"2025-01-05 04:01:46.258146+08:00","Ilagan"
"2025-01-05 04:01:47+08:00",1.0,263.69,0.0,4.03,38.27,3.04,4.98,5.54,2.15,124.4,8.25,"2025-01-05 04:01:47.453643+08:00","Iligan City"
"2025-01-05 04:01:49+08:00",1.0,267.03,0.0,2.12,31.11,0.72,4.71,5.0,1.12,122.55,10.75,"2025-01-05 04:01:49.698195+08:00","Iloilo City"
"2025-01-05 04:01:50+08:00",1.0,413.9,0.0,6.0,51.5,3.01,8.12,12.67,2.19,120.9367,14.4297,"2025-01-05 04:01:50.940351+08:00","Imus"
"2025-01-05 04:01:52+08:00",2.0,310.42,0.09,3.38,10.64,5.48,11.28,12.21,2.47,123.4167,13.4167,"2025-01-05 04:01:52.735928+08:00","Iriga City"
"2025-01-05 04:01:54+08:00",2.0,403.88,0.0,9.17,28.61,1.88,13.08,14.86,7.66,122.9888,10.2048,"2025-01-05 04:01:54.645540+08:00","Isabela"
"2025-01-05 04:01:56+08:00",3.0,640.87,0.03,14.91,14.13,2.27,31.31,33.57,20.77,122.8122,9.9889,"2025-01-05 04:01:56.966385+08:00","Kabankalan"
"2025-01-05 04:01:59+08:00",2.0,453.95,0.5,7.54,1.27,1.25,14.32,16.82,15.2,125.0894,7.0083,"2025-01-05 04:01:59.187112+08:00","Kidapawan"
"2025-01-05 04:02:00+08:00",2.0,707.63,0.03,14.74,8.14,2.21,24.38,27.7,27.36,124.8469,6.5031,"2025-01-05 04:02:00.717637+08:00","Koronadal"
"2025-01-05 04:02:02+08:00",1.0,236.99,0.0,2.08,36.48,1.48,5.83,6.77,1.25,122.9208,10.4233,"2025-01-05 04:02:03.051983+08:00","La Carlota"
"2025-01-05 04:02:04+08:00",1.0,226.97,0.0,1.76,19.13,0.34,3.49,3.68,1.17,125.7022,6.0872,"2025-01-05 04:02:04.836789+08:00","Lamitan"
"2025-01-05 04:02:07+08:00",2.0,260.35,0.0,0.59,85.83,0.11,1.65,1.9,0.5,120.5936,18.1989,"2025-01-05 04:02:07.100729+08:00","Laoag"
"2025-01-05 04:02:08+08:00",1.0,283.72,0.05,5.91,11.0,2.03,6.46,7.95,3.26,123.9494,10.3103,"2025-01-05 04:02:09.026054+08:00","Lapu-Lapu City"
"2025-01-05 04:02:11+08:00",1.0,413.9,0.0,6.0,51.5,3.01,8.12,12.67,2.19,120.9828,14.4506,"2025-01-05 04:02:11.706182+08:00","Las Piñas"
"2025-01-05 04:02:13+08:00",1.0,230.31,0.0,2.14,25.75,7.03,4.04,4.73,1.41,123.7333,13.1333,"2025-01-05 04:02:13.288736+08:00","Legazpi City"
"2025-01-05 04:02:14+08:00",1.0,253.68,0.0,2.23,22.35,10.85,9.54,10.33,1.49,123.5325,13.2403,"2025-01-05 04:02:14.457282+08:00","Ligao"
"2025-01-05 04:02:16+08:00",2.0,280.38,0.0,2.64,64.37,3.07,3.62,5.23,1.43,121.1667,13.95,"2025-01-05 04:02:16.532401+08:00","Lipa City"
"2025-01-05 04:02:18+08:00",1.0,263.69,0.0,2.04,27.54,0.6,5.67,5.94,1.14,122.5967,10.8794,"2025-01-05 04:02:19.015570+08:00","Lucena"
"2025-01-05 04:02:20+08:00",1.0,263.69,0.0,2.04,27.54,0.6,5.67,5.94,1.14,122.4347,10.8925,"2025-01-05 04:02:21.095596+08:00","Maasin"
"2025-01-05 04:02:23+08:00",1.0,400.54,0.0,4.33,46.49,0.44,9.1,9.94,2.72,120.5736,15.2216,"2025-01-05 04:02:23.572735+08:00","Mabalacat City"
"2025-01-05 04:02:25+08:00",4.0,1949.31,12.29,56.21,0.04,23.13,71.82,90.08,6.27,121.0327,14.5503,"2025-01-05 04:02:25.771229+08:00","Makati City"
"2025-01-05 04:02:27+08:00",1.0,347.14,0.0,4.16,44.35,2.5,7.5,9.23,1.27,119.9379,15.6361,"2025-01-05 04:02:27.968613+08:00","Malabon"
"2025-01-05 04:02:29+08:00",1.0,327.11,0.2,5.36,1.3,0.37,7.46,8.95,4.31,125.0833,8.15,"2025-01-05 04:02:29.310601+08:00","Malaybalay"
"2025-01-05 04:02:31+08:00",2.0,747.68,0.01,12.34,16.27,1.37,22.42,28.4,3.86,120.8117,14.8419,"2025-01-05 04:02:31.732506+08:00","Malolos"
"2025-01-05 04:02:34+08:00",4.0,1949.31,12.29,56.21,0.04,23.13,71.82,90.08,6.27,121.0409,14.5832,"2025-01-05 04:02:34.177410+08:00","Mandaluyong City"
"2025-01-05 04:02:35+08:00",1.0,283.72,0.05,5.91,11.0,2.03,6.46,7.95,3.26,123.9333,10.3333,"2025-01-05 04:02:35.780202+08:00","Mandaue City"
"2025-01-05 04:02:37+08:00",2.0,667.57,0.0,10.71,22.53,2.27,17.89,24.27,4.75,120.9822,14.6042,"2025-01-05 04:02:37.993824+08:00","Manila"
"2025-01-05 04:02:39+08:00",3.0,647.54,0.02,13.71,13.95,2.5,31.73,34.3,32.17,124.2928,7.9986,"2025-01-05 04:02:39.552712+08:00","Marawi"
"2025-01-05 04:02:40+08:00",1.0,188.59,0.0,1.34,38.62,0.63,0.5,0.62,0.07,125.4708,9.7339,"2025-01-05 04:02:41.072413+08:00","Mati"
"2025-01-05 04:02:43+08:00",2.0,667.57,0.0,10.71,22.53,2.27,17.89,24.27,4.75,120.9608,14.7369,"2025-01-05 04:02:44.074242+08:00","Meycauayan"
"2025-01-05 04:02:46+08:00",2.0,594.14,0.0,9.17,30.76,0.95,17.27,20.56,5.64,120.9031,15.7161,"2025-01-05 04:02:46.138288+08:00","Muñoz"
"2025-01-05 04:02:48+08:00",1.0,195.27,0.0,0.72,27.9,5.48,3.28,3.93,0.45,123.1814,13.6192,"2025-01-05 04:02:48.702144+08:00","Naga"
"2025-01-05 04:02:50+08:00",2.0,667.57,0.0,10.71,22.53,2.27,17.89,24.27,4.75,120.95,14.6667,"2025-01-05 04:02:50.816907+08:00","Navotas"
"2025-01-05 04:02:53+08:00",1.0,337.12,0.0,2.59,34.69,0.54,6.4,7.56,1.19,120.2828,14.8292,"2025-01-05 04:02:53.349659+08:00","Olongapo"
"2025-01-05 04:02:55+08:00",1.0,337.12,0.15,3.38,5.1,0.39,7.98,9.2,2.15,124.6075,11.0064,"2025-01-05 04:02:55.185045+08:00","Ormoc"
"2025-01-05 04:02:57+08:00",1.0,193.6,0.0,0.54,40.77,0.13,0.5,0.53,0.1,123.8044,8.4858,"2025-01-05 04:02:57.396643+08:00","Oroquieta"
